"year","common_name","count"
2015,"Red-shouldered Hawk",1
2015,"Red-winged Blackbird",2
2015,"Ruby-throated Hummingbird",1
2015,"Summer Tanager",3
2015,"Tufted Titmouse",16
2015,"White-eyed Vireo",1
2015,"Wood Thrush",3
2015,"Yellow-billed Cuckoo",1
2015,"Yellow-breasted Chat",1
2015,"Yellow-throated Warbler",1
2015,"American Crow",15
2015,"American Goldfinch",1
2015,"American Robin",18
2015,"Blue Grosbeak",2
2015,"Blue Jay",1
2015,"Blue-gray Gnatcatcher",1
2015,"Brown Thrasher",2
2015,"Carolina Chickadee",1
2015,"Carolina Wren",13
2015,"Chimney Swift",2
2015,"Chipping Sparrow",14
2015,"Eastern Bluebird",4
2015,"Eastern Towhee",6
2015,"Fish Crow",10
2015,"House Finch",1
2015,"Indigo Bunting",2
2015,"Mourning Dove",12
2015,"Northern Cardinal",22
2015,"Northern Mockingbird",1
2015,"Ovenbird",2
2015,"Pine Warbler",3
2015,"Red-bellied Woodpecker",5
2015,"Red-shouldered Hawk",1
2015,"Tufted Titmouse",15
2015,"Wood Thrush",6
2015,"Yellow-billed Cuckoo",1
2015,"Yellow-breasted Chat",3
2015,"Acadian Flycatcher",1
2015,"American Crow",34
2015,"American Goldfinch",3
2015,"American Robin",6
2015,"Barn Swallow",2
2015,"Blue Grosbeak",12
2015,"Blue Jay",3
2015,"Blue-gray Gnatcatcher",10
2015,"Brown Thrasher",2
2015,"Brown-headed Cowbird",12
2015,"Canada Goose",19
2015,"Carolina Wren",12
2015,"Chimney Swift",1
2015,"Chipping Sparrow",22
2015,"Common Grackle",7
2015,"Common Yellowthroat",5
2015,"Downy Woodpecker",2
2015,"Eastern Bluebird",2
2015,"Eastern Kingbird",3
2015,"Eastern Meadowlark",2
2015,"Eastern Towhee",4
2015,"Eastern Wood-Pewee",5
2015,"Field Sparrow",10
2015,"Fish Crow",1
2015,"Grasshopper Sparrow",1
2015,"Great Blue Heron",1
2015,"Indigo Bunting",14
2015,"Mourning Dove",29
2015,"Northern Cardinal",27
2015,"Northern Mockingbird",12
2015,"Ovenbird",4
2015,"Pine Warbler",1
2015,"Red-bellied Woodpecker",8
2015,"Red-eyed Vireo",12
2015,"Red-shouldered Hawk",1
2015,"Red-winged Blackbird",2
2015,"Ruby-throated Hummingbird",1
2015,"Summer Tanager",1
2015,"Tufted Titmouse",12
2015,"Turkey Vulture",1
2015,"Wood Thrush",8
2015,"Yellow-billed Cuckoo",4
2015,"Yellow-breasted Chat",1
2015,"Yellow-throated Vireo",1
2015,"Yellow-throated Warbler",2
2015,"American Crow",22
2015,"American Robin",1
2015,"Blue Grosbeak",1
2015,"Blue Jay",1
2015,"Brown Thrasher",2
2015,"Brown-headed Cowbird",1
2015,"Carolina Chickadee",1
2015,"Carolina Wren",8
2015,"Chimney Swift",2
2015,"Chipping Sparrow",4
2015,"Common Yellowthroat",1
2015,"Eastern Bluebird",2
2015,"Eastern Wood-Pewee",3
2015,"Great Crested Flycatcher",1
2015,"Indigo Bunting",1
2015,"Mourning Dove",6
2015,"Northern Cardinal",15
2015,"Northern Mockingbird",4
2015,"Ovenbird",2
2015,"Pine Warbler",1
2015,"Red-bellied Woodpecker",7
2015,"Red-eyed Vireo",8
2015,"Red-shouldered Hawk",1
2015,"Summer Tanager",3
2015,"Tufted Titmouse",18
2015,"Turkey Vulture",1
2015,"White-breasted Nuthatch",2
2015,"Wood Thrush",2
2015,"Yellow-billed Cuckoo",2
2015,"Acadian Flycatcher",1
2015,"American Crow",36
2015,"American Goldfinch",4
2015,"Blue Jay",1
2015,"Blue-gray Gnatcatcher",2
2015,"Canada Goose",5
2015,"Carolina Chickadee",6
2015,"Carolina Wren",3
2015,"Chipping Sparrow",3
2015,"Common Grackle",1
2015,"Downy Woodpecker",12
2015,"Eastern Bluebird",5
2015,"Eastern Meadowlark",1
2015,"Eastern Towhee",4
2015,"European Starling",2
2015,"Hooded Warbler",2
2015,"House Finch",10
2015,"Indigo Bunting",1
2015,"Mourning Dove",13
2015,"Northern Cardinal",31
2015,"Northern Mockingbird",7
2015,"Northern Parula",4
2015,"Ovenbird",1
2015,"Pileated Woodpecker",1
2015,"Pine Warbler",6
2015,"Red-bellied Woodpecker",11
2015,"Red-eyed Vireo",5
2015,"Red-shouldered Hawk",1
2015,"Scarlet Tanager",3
2015,"Summer Tanager",1
2015,"Tufted Titmouse",16
2015,"White-breasted Nuthatch",1
2015,"Wood Thrush",5
2015,"Yellow-billed Cuckoo",1
2015,"Yellow-breasted Chat",7
2015,"American Crow",9
2015,"American Goldfinch",2
2015,"American Robin",13
2015,"Barn Swallow",5
2015,"Blue Grosbeak",2
2015,"Blue Jay",3
2015,"Blue-gray Gnatcatcher",2
2015,"Brown-headed Nuthatch",1
2015,"Carolina Chickadee",1
2015,"Carolina Wren",24
2015,"Chimney Swift",1
2015,"Chipping Sparrow",6
2015,"Eastern Bluebird",8
2015,"Eastern Towhee",19
2015,"Fish Crow",1
2015,"Gray Catbird",5
2015,"House Finch",3
2015,"Indigo Bunting",7
2015,"Mourning Dove",12
2015,"Northern Cardinal",26
2015,"Northern Mockingbird",5
2015,"Pine Warbler",6
2015,"Red-bellied Woodpecker",4
2015,"Ruby-throated Hummingbird",2
2015,"Summer Tanager",1
2015,"Tufted Titmouse",4
2016,"Acadian Flycatcher",1
2016,"American Crow",28
2016,"American Goldfinch",3
2016,"Blue Grosbeak",1
2016,"Blue Jay",3
2016,"Blue-gray Gnatcatcher",7
2016,"Brown Thrasher",4
2016,"Brown-headed Cowbird",2
2016,"Brown-headed Nuthatch",1
2016,"Carolina Chickadee",1
2016,"Carolina Wren",10
2016,"Chipping Sparrow",4
2016,"Eastern Bluebird",4
2016,"Eastern Towhee",4
2016,"Eastern Wood-Pewee",1
2016,"Fish Crow",4
2016,"Great Crested Flycatcher",1
2016,"Hooded Warbler",2
2016,"Mourning Dove",9
2016,"Northern Cardinal",31
2016,"Northern Mockingbird",3
2016,"Ovenbird",9
2016,"Pileated Woodpecker",3
2016,"Pine Warbler",19
2016,"Red-bellied Woodpecker",8
2016,"Red-eyed Vireo",5
2016,"Summer Tanager",2
2016,"Tufted Titmouse",10
2016,"White-breasted Nuthatch",1
2016,"Wood Thrush",4
2016,"Yellow-breasted Chat",2
2016,"Yellow-throated Warbler",8
2016,"American Crow",21
2016,"American Goldfinch",11
2016,"American Robin",3
2016,"Barn Swallow",2
2016,"Blue Jay",4
2016,"Blue-gray Gnatcatcher",13
2016,"Brown-headed Cowbird",1
2016,"Brown-headed Nuthatch",3
2016,"Canada Goose",2
2016,"Carolina Chickadee",14
2016,"Carolina Wren",2
2016,"Chimney Swift",4
2016,"Chipping Sparrow",6
2016,"Common Grackle",1
2016,"Common Yellowthroat",1
2016,"Downy Woodpecker",1
2016,"Eastern Bluebird",5
2016,"Eastern Kingbird",1
2016,"Eastern Phoebe",1
2016,"Eastern Towhee",8
2016,"Eastern Whip-poor-will",2
2016,"Eastern Wood-Pewee",4
2016,"European Starling",1
2016,"Field Sparrow",3
2016,"Gray Catbird",1
2016,"Great Blue Heron",9
2016,"Great Crested Flycatcher",2
2016,"House Finch",3
2016,"Indigo Bunting",6
2016,"Killdeer",1
2016,"Mourning Dove",12
2016,"Northern Cardinal",29
2016,"Northern Mockingbird",7
2016,"Ovenbird",6
2016,"Pileated Woodpecker",1
2016,"Pine Warbler",14
2016,"Red-bellied Woodpecker",6
2016,"Red-eyed Vireo",8
2016,"Red-shouldered Hawk",2
2016,"Scarlet Tanager",1
2016,"Summer Tanager",4
2016,"Tufted Titmouse",19
2016,"Turkey Vulture",3
2016,"White-eyed Vireo",2
2016,"Yellow-breasted Chat",1
2016,"Yellow-throated Warbler",2
2016,"American Crow",7
2016,"American Goldfinch",1
2016,"American Robin",4
2016,"Blue Grosbeak",4
2016,"Blue Jay",1
2016,"Blue-gray Gnatcatcher",2
2016,"Brown Thrasher",3
2016,"Carolina Wren",14
2016,"Chipping Sparrow",9
2016,"Common Grackle",3
2016,"Common Yellowthroat",6
2016,"Eastern Bluebird",4
2016,"Eastern Kingbird",1
2016,"Eastern Towhee",5
2016,"Eastern Whip-poor-will",1
2016,"Eastern Wood-Pewee",1
2016,"European Starling",5
2016,"Fish Crow",3
2016,"Great Crested Flycatcher",3
2016,"Indigo Bunting",12
2016,"Mourning Dove",33
2016,"Northern Bobwhite",1
2016,"Northern Cardinal",20
2016,"Northern Mockingbird",9
2016,"Orchard Oriole",1
2016,"Ovenbird",4
2016,"Pine Warbler",16
2016,"Red-bellied Woodpecker",10
2016,"Red-eyed Vireo",6
2016,"Scarlet Tanager",1
2016,"Summer Tanager",6
2016,"Tufted Titmouse",11
2016,"Turkey Vulture",2
2016,"White-eyed Vireo",1
2016,"Wood Thrush",2
2016,"Yellow-billed Cuckoo",4
2016,"Yellow-breasted Chat",2
2016,"American Crow",35
2016,"American Goldfinch",3
2016,"American Robin",1
2016,"Barn Swallow",3
2016,"Blue Grosbeak",3
2016,"Blue Jay",2
2016,"Blue-gray Gnatcatcher",5
2016,"Brown-headed Cowbird",1
2016,"Carolina Chickadee",1
2016,"Carolina Wren",18
2016,"Chimney Swift",7
2016,"Chipping Sparrow",18
2016,"Downy Woodpecker",1
2016,"Eastern Bluebird",4
2016,"Eastern Meadowlark",1
2016,"Eastern Phoebe",1
2016,"Eastern Towhee",3
2016,"Eastern Whip-poor-will",1
2016,"Eastern Wood-Pewee",5
2016,"European Starling",2
2016,"Great Crested Flycatcher",2
2016,"Hooded Warbler",1
2016,"Indigo Bunting",10
2016,"Mourning Dove",1
2016,"Northern Cardinal",26
2016,"Northern Mockingbird",7
2016,"Orchard Oriole",2
2016,"Ovenbird",4
2016,"Pine Warbler",1
2016,"Prairie Warbler",1
2016,"Red-bellied Woodpecker",7
2016,"Red-eyed Vireo",4
2016,"Red-winged Blackbird",1
2016,"Scarlet Tanager",2
2016,"Summer Tanager",2
2016,"Tufted Titmouse",17
2016,"White-eyed Vireo",1
2016,"Wood Thrush",4
2016,"Yellow-billed Cuckoo",3
2016,"Yellow-throated Warbler",2
2016,"Acadian Flycatcher",2
2016,"American Crow",40
2016,"American Goldfinch",12
2016,"American Robin",6
2016,"Barn Swallow",4
2016,"Blue Grosbeak",10
2016,"Blue Jay",3
2016,"Blue-gray Gnatcatcher",3
2016,"Brown Thrasher",7
2016,"Brown-headed Cowbird",6
2016,"Carolina Chickadee",3
2016,"Carolina Wren",24
2016,"Chipping Sparrow",15
2016,"Common Grackle",3
2016,"Downy Woodpecker",1
2016,"Eastern Bluebird",12
2016,"Eastern Kingbird",2
2016,"Eastern Meadowlark",9
2016,"Eastern Phoebe",2
2016,"Eastern Wood-Pewee",13
2016,"European Starling",14
2016,"Field Sparrow",1
2016,"Fish Crow",1
2016,"Great Crested Flycatcher",6
2016,"House Finch",3
2016,"Indigo Bunting",12
2016,"Mourning Dove",14
2016,"Northern Cardinal",38
2016,"Northern Mockingbird",18
2016,"Ovenbird",4
2016,"Pileated Woodpecker",3
2016,"Purple Martin",9
2016,"Red-bellied Woodpecker",10
2016,"Red-eyed Vireo",5
2016,"Red-shouldered Hawk",1
2016,"Red-winged Blackbird",5
2016,"Summer Tanager",7
2016,"Tufted Titmouse",16
2016,"Turkey Vulture",1
2016,"White-breasted Nuthatch",1
2016,"Wood Thrush",1
2016,"Yellow-billed Cuckoo",11
2016,"Yellow-breasted Chat",1
2016,"Yellow-throated Vireo",1
2016,"Acadian Flycatcher",2
2016,"American Crow",32
2016,"American Goldfinch",6
2016,"Barn Swallow",9
2016,"Blue Grosbeak",5
2016,"Blue Jay",6
2016,"Blue-gray Gnatcatcher",3
2016,"Brown Thrasher",4
2016,"Brown-headed Cowbird",2
2016,"Carolina Chickadee",8
2016,"Carolina Wren",15
2016,"Chipping Sparrow",13
2016,"Common Grackle",5
2016,"Common Yellowthroat",5
2016,"Downy Woodpecker",2
2016,"Eastern Bluebird",6
2016,"Eastern Meadowlark",3
2016,"Eastern Towhee",5
2016,"Eastern Whip-poor-will",2
2016,"Eastern Wood-Pewee",8
2016,"Field Sparrow",1
2016,"Great Crested Flycatcher",1
2016,"Hooded Warbler",6
2016,"House Finch",7
2016,"Indigo Bunting",19
2016,"Mourning Dove",24
2016,"Northern Cardinal",22
2016,"Northern Mockingbird",9
2016,"Northern Parula",4
2016,"Orchard Oriole",1
2016,"Ovenbird",6
2016,"Pine Warbler",10
2016,"Prairie Warbler",2
2016,"Purple Martin",1
2016,"Red-bellied Woodpecker",14
2016,"Red-eyed Vireo",20
2016,"Red-shouldered Hawk",1
2016,"Summer Tanager",6
2016,"Tufted Titmouse",8
2016,"White-breasted Nuthatch",3
2016,"White-eyed Vireo",1
2016,"Wood Thrush",10
2016,"Yellow-billed Cuckoo",7
2016,"Yellow-breasted Chat",7
2016,"Yellow-throated Vireo",2
2016,"Yellow-throated Warbler",1
2016,"Acadian Flycatcher",1
2016,"American Crow",30
2016,"American Goldfinch",5
2016,"American Robin",8
2016,"Barn Swallow",6
2016,"Blue Grosbeak",2
2016,"Blue Jay",2
2016,"Brown-headed Cowbird",5
2016,"Carolina Chickadee",6
2016,"Carolina Wren",4
2016,"Chimney Swift",1
2016,"Chipping Sparrow",14
2016,"Common Yellowthroat",2
2016,"Downy Woodpecker",1
2016,"Eastern Bluebird",13
2016,"Eastern Meadowlark",5
2016,"Eastern Phoebe",1
2016,"Eastern Towhee",4
2016,"Eastern Wood-Pewee",1
2016,"Field Sparrow",3
2016,"Fish Crow",1
2016,"Great Crested Flycatcher",1
2016,"Hooded Warbler",3
2016,"House Finch",2
2016,"Indigo Bunting",2
2016,"Mourning Dove",9
2016,"Northern Cardinal",19
2016,"Northern Mockingbird",6
2016,"Northern Parula",1
2016,"Ovenbird",4
2016,"Pine Warbler",7
2016,"Red-bellied Woodpecker",3
2016,"Red-eyed Vireo",5
2016,"Red-shouldered Hawk",3
2016,"Scarlet Tanager",2
2016,"Summer Tanager",2
2016,"Tufted Titmouse",7
2016,"Turkey Vulture",4
2016,"White-breasted Nuthatch",1
2016,"Wood Thrush",1
2016,"Yellow-breasted Chat",4
2016,"Acadian Flycatcher",5
2016,"American Crow",16
2016,"American Goldfinch",24
2016,"American Robin",3
2016,"Blue Jay",5
2016,"Blue-gray Gnatcatcher",26
2016,"Brown Thrasher",4
2016,"Brown-headed Nuthatch",8
2016,"Carolina Chickadee",9
2016,"Carolina Wren",27
2016,"Chimney Swift",8
2016,"Chipping Sparrow",8
2016,"Common Grackle",3
2016,"Downy Woodpecker",4
2016,"Eastern Bluebird",11
2016,"Eastern Phoebe",2
2016,"Eastern Towhee",5
2016,"Eastern Whip-poor-will",2
2016,"Eastern Wood-Pewee",2
2016,"Fish Crow",1
2016,"Great Blue Heron",2
2016,"Great Crested Flycatcher",3
2016,"Hooded Warbler",2
2016,"Mourning Dove",9
2016,"Northern Cardinal",21
2016,"Northern Mockingbird",3
2016,"Northern Parula",2
2016,"Ovenbird",4
2016,"Pileated Woodpecker",2
2016,"Pine Warbler",20
2016,"Red-bellied Woodpecker",5
2016,"Red-eyed Vireo",11
2016,"Red-shouldered Hawk",5
2016,"Ruby-throated Hummingbird",2
2016,"Scarlet Tanager",2
2016,"Summer Tanager",3
2016,"Tufted Titmouse",21
2016,"White-breasted Nuthatch",3
2016,"White-eyed Vireo",1
2016,"Wood Thrush",5
2016,"Yellow-billed Cuckoo",5
2016,"Yellow-breasted Chat",2
2016,"Yellow-throated Vireo",1
2016,"Yellow-throated Warbler",6
2016,"Acadian Flycatcher",1
2016,"American Crow",19
2016,"American Goldfinch",6
2016,"American Robin",3
2016,"Blue Grosbeak",1
2016,"Blue Jay",5
2016,"Blue-gray Gnatcatcher",7
2016,"Brown Thrasher",1
2016,"Brown-headed Cowbird",3
2016,"Brown-headed Nuthatch",2
2016,"Carolina Chickadee",2
2016,"Carolina Wren",12
2016,"Chimney Swift",2
2016,"Chipping Sparrow",8
2016,"Common Yellowthroat",1
2016,"Eastern Bluebird",5
2016,"Eastern Wood-Pewee",1
2016,"European Starling",1
2016,"Field Sparrow",1
2016,"Fish Crow",3
2016,"Gray Catbird",1
2016,"Great Crested Flycatcher",2
2016,"House Finch",1
2016,"Indigo Bunting",7
2016,"Mourning Dove",9
2016,"Northern Cardinal",15
2016,"Northern Mockingbird",5
2016,"Northern Parula",2
2016,"Ovenbird",1
2016,"Pine Warbler",3
2016,"Red-bellied Woodpecker",5
2016,"Red-eyed Vireo",9
2016,"Summer Tanager",4
2016,"Tufted Titmouse",10
2016,"White-eyed Vireo",1
2016,"Wood Thrush",2
2016,"Yellow-billed Cuckoo",2
2016,"Yellow-throated Warbler",3
2016,"American Crow",12
2016,"Blue-gray Gnatcatcher",1
2016,"Carolina Chickadee",1
2016,"Carolina Wren",4
2016,"Chipping Sparrow",5
2016,"Eastern Bluebird",2
2016,"Eastern Phoebe",2
2016,"Eastern Whip-poor-will",2
2016,"Eastern Wood-Pewee",6
2016,"Great Blue Heron",1
2016,"Great Crested Flycatcher",2
2016,"Indigo Bunting",11
2016,"Mourning Dove",4
2016,"Northern Cardinal",15
2016,"Northern Parula",1
2016,"Ovenbird",2
2016,"Pine Warbler",6
2016,"Red-bellied Woodpecker",1
2016,"Red-eyed Vireo",11
2016,"Red-shouldered Hawk",1
2016,"Song Sparrow",1
2016,"Tufted Titmouse",9
2016,"Wood Thrush",2
2016,"Yellow-billed Cuckoo",1
2016,"Yellow-breasted Chat",3
2016,"Yellow-throated Vireo",1
2016,"American Crow",57
2016,"American Goldfinch",8
2016,"American Robin",10
2016,"Barn Swallow",2
2016,"Blue Grosbeak",8
2016,"Blue Jay",8
2016,"Blue-gray Gnatcatcher",7
2016,"Brown Thrasher",5
2016,"Brown-headed Cowbird",2
2016,"Carolina Chickadee",4
2016,"Carolina Wren",22
2016,"Chimney Swift",32
2016,"Chipping Sparrow",16
2016,"Common Grackle",15
2016,"Common Yellowthroat",2
2016,"Eastern Bluebird",24
2016,"Eastern Kingbird",3
2016,"Eastern Meadowlark",7
2016,"Eastern Towhee",5
2016,"Eastern Wood-Pewee",4
2016,"European Starling",8
2016,"Field Sparrow",2
2016,"Fish Crow",2
2016,"Great Blue Heron",1
2016,"Great Crested Flycatcher",3
2016,"House Finch",10
2016,"House Sparrow",2
2016,"Indigo Bunting",7
2016,"Killdeer",8
2016,"Mourning Dove",24
2016,"Northern Cardinal",31
2016,"Northern Mockingbird",25
2016,"Ovenbird",1
2016,"Pine Warbler",1
2016,"Purple Martin",8
2016,"Red-bellied Woodpecker",7
2016,"Red-eyed Vireo",2
2016,"Red-shouldered Hawk",2
2016,"Red-winged Blackbird",28
2016,"Ruby-throated Hummingbird",1
2016,"Song Sparrow",1
2016,"Summer Tanager",7
2016,"Tufted Titmouse",15
2016,"Wood Thrush",4
2016,"Yellow-billed Cuckoo",1
2016,"Acadian Flycatcher",1
2016,"American Crow",41
2016,"American Goldfinch",6
2016,"Barn Swallow",1
2016,"Blue Grosbeak",2
2016,"Blue-gray Gnatcatcher",2
2016,"Brown-headed Cowbird",3
2016,"Carolina Chickadee",3
2016,"Carolina Wren",10
2016,"Chipping Sparrow",6
2016,"Common Yellowthroat",3
2016,"Downy Woodpecker",1
2016,"Eastern Bluebird",7
2016,"Eastern Towhee",1
2016,"Hooded Warbler",2
2016,"House Finch",3
2016,"Indigo Bunting",6
2016,"Mourning Dove",8
2016,"Northern Cardinal",27
2016,"Northern Mockingbird",2
2016,"Northern Parula",2
2016,"Ovenbird",1
2016,"Pileated Woodpecker",1
2016,"Red-bellied Woodpecker",7
2016,"Red-shouldered Hawk",1
2016,"Red-winged Blackbird",2
2016,"Summer Tanager",1
2016,"Tufted Titmouse",8
2016,"Turkey Vulture",6
2016,"White-breasted Nuthatch",2
2016,"White-eyed Vireo",4
2016,"Yellow-billed Cuckoo",7
2016,"Yellow-breasted Chat",4
2016,"Acadian Flycatcher",1
2016,"American Crow",25
2016,"American Goldfinch",9
2016,"American Robin",20
2016,"Barn Swallow",2
2016,"Blue Jay",10
2016,"Blue-gray Gnatcatcher",2
2016,"Brown Thrasher",3
2016,"Brown-headed Cowbird",1
2016,"Brown-headed Nuthatch",7
2016,"Carolina Chickadee",8
2016,"Carolina Wren",10
2016,"Chimney Swift",2
2016,"Chipping Sparrow",5
2016,"Common Grackle",2
2016,"Downy Woodpecker",2
2016,"Eastern Bluebird",3
2016,"Eastern Phoebe",1
2016,"Eastern Towhee",9
2016,"Fish Crow",2
2016,"Gray Catbird",4
2016,"House Finch",8
2016,"Mourning Dove",3
2016,"Northern Cardinal",30
2016,"Northern Mockingbird",6
2016,"Northern Parula",1
2016,"Pine Warbler",1
2016,"Red-bellied Woodpecker",3
2016,"Red-eyed Vireo",3
2016,"Red-shouldered Hawk",2
2016,"Scarlet Tanager",1
2016,"Song Sparrow",11
2016,"Summer Tanager",1
2016,"Tufted Titmouse",9
2016,"Wood Thrush",1
2016,"Yellow-billed Cuckoo",1
2016,"Yellow-throated Warbler",1
2016,"American Crow",9
2016,"American Robin",15
2016,"Blue Jay",6
2016,"Brown Thrasher",3
2016,"Brown-headed Cowbird",4
2016,"Brown-headed Nuthatch",2
2016,"Carolina Chickadee",4
2016,"Carolina Wren",17
2016,"Chipping Sparrow",15
2016,"Eastern Bluebird",5
2016,"Eastern Phoebe",1
2016,"Eastern Towhee",13
2016,"Gray Catbird",2
2016,"Great Crested Flycatcher",1
2016,"House Finch",7
2016,"Indigo Bunting",1
2016,"Mourning Dove",5
2016,"Northern Cardinal",34
2016,"Northern Mockingbird",3
2016,"Ovenbird",1
2016,"Pine Warbler",9
2016,"Red-bellied Woodpecker",10
2016,"Red-winged Blackbird",2
2016,"Song Sparrow",4
2016,"Summer Tanager",2
2016,"Tufted Titmouse",8
2016,"White-breasted Nuthatch",3
2016,"Wood Thrush",2
2016,"American Crow",5
2016,"American Goldfinch",2
2016,"American Robin",17
2016,"Blue Jay",5
2016,"Blue-gray Gnatcatcher",1
2016,"Brown-headed Cowbird",3
2016,"Canada Goose",17
2016,"Carolina Wren",16
2016,"Chipping Sparrow",15
2016,"Common Grackle",1
2016,"Common Yellowthroat",1
2016,"Downy Woodpecker",1
2016,"Eastern Bluebird",5
2016,"Eastern Towhee",13
2016,"European Starling",28
2016,"Fish Crow",2
2016,"Gray Catbird",3
2016,"House Finch",5
2016,"Mourning Dove",4
2016,"Northern Cardinal",10
2016,"Northern Mockingbird",7
2016,"Pine Warbler",4
2016,"Red-bellied Woodpecker",2
2016,"Red-winged Blackbird",1
2016,"Song Sparrow",8
2016,"Summer Tanager",4
2016,"Tufted Titmouse",1
2016,"White-eyed Vireo",1
2016,"Yellow-throated Warbler",1
2016,"Acadian Flycatcher",2
2016,"American Crow",8
2016,"American Goldfinch",4
2016,"American Robin",3
2016,"Blue Grosbeak",2
2016,"Blue Jay",1
2016,"Blue-gray Gnatcatcher",6
2016,"Brown Thrasher",1
2016,"Brown-headed Cowbird",4
2016,"Brown-headed Nuthatch",4
2016,"Carolina Chickadee",1
2016,"Chimney Swift",2
2016,"Chipping Sparrow",10
2016,"Common Yellowthroat",1
2016,"Eastern Bluebird",3
2016,"Eastern Phoebe",1
2016,"Eastern Towhee",6
2016,"European Starling",1
2016,"Great Crested Flycatcher",2
2016,"House Finch",2
2016,"House Sparrow",4
2016,"Indigo Bunting",5
2016,"Killdeer",1
2016,"Mourning Dove",8
2016,"Northern Cardinal",23
2016,"Northern Mockingbird",7
2016,"Ovenbird",3
2016,"Red-bellied Woodpecker",3
2016,"Red-eyed Vireo",7
2016,"Red-shouldered Hawk",1
2016,"Ruby-throated Hummingbird",1
2016,"Song Sparrow",1
2016,"Summer Tanager",1
2016,"Tufted Titmouse",4
2016,"Yellow-billed Cuckoo",2
2016,"American Crow",24
2016,"American Goldfinch",3
2016,"American Robin",10
2016,"Blue Grosbeak",7
2016,"Blue Jay",4
2016,"Blue-gray Gnatcatcher",8
2016,"Brown Thrasher",2
2016,"Brown-headed Cowbird",2
2016,"Brown-headed Nuthatch",2
2016,"Canada Goose",43
2016,"Carolina Chickadee",8
2016,"Carolina Wren",7
2016,"Chimney Swift",10
2016,"Chipping Sparrow",18
2016,"Common Grackle",19
2016,"Downy Woodpecker",2
2016,"Eastern Bluebird",13
2016,"Eastern Kingbird",2
2016,"Eastern Phoebe",2
2016,"Eastern Towhee",11
2016,"Eastern Wood-Pewee",2
2016,"European Starling",1
2016,"Fish Crow",132
2016,"Great Crested Flycatcher",2
2016,"House Finch",8
2016,"Indigo Bunting",10
2016,"Mourning Dove",14
2016,"Northern Cardinal",40
2016,"Northern Mockingbird",15
2016,"Northern Parula",1
2016,"Orchard Oriole",1
2016,"Pileated Woodpecker",1
2016,"Pine Warbler",2
2016,"Purple Martin",1
2016,"Red-bellied Woodpecker",12
2016,"Red-shouldered Hawk",5
2016,"Summer Tanager",4
2016,"Tufted Titmouse",13
2016,"White-breasted Nuthatch",2
2016,"Yellow-breasted Chat",2
2016,"American Crow",26
2016,"American Goldfinch",7
2016,"American Robin",1
2016,"Barn Swallow",3
2016,"Blue Jay",4
2016,"Blue-gray Gnatcatcher",9
2016,"Brown-headed Cowbird",8
2016,"Carolina Chickadee",8
2016,"Carolina Wren",8
2016,"Chipping Sparrow",17
2016,"Common Grackle",7
2016,"Common Yellowthroat",4
